text_id	sentence_id	sentence
ISEAR_7222	7222	"In secondary school I had a class-mate who talked too much.    
Once we went to the cinema after school and she sat next to me and  
commented the movie throughout  - very disgusting."
ISEAR_7223	7223	"Our teacher had invited us to lunch and once at the canteen we  
started introducing ourselves.  Two of the boys showed a lot of  
interest in knowing personal details and then they started  
talking about some activities held in the college.  I had little  
interest in those activities so I talked to another student  
sitting next to me as I was afraid that they would ask me  
questions on those activities."
ISEAR_7224	7224	"My younger sister wanted to take classes to learn a musical  
instrument.  One Saturday morning my mother asked me to go with         
her for the registration.  I did not want to go  so I said that  
there might be many bad people at the club.  As a resullt my  
sister was scolded by my mother."
ISEAR_7225	7225	When I could study at university.
ISEAR_7226	7226	When I forgot the lines of the play during an orientation camp.
ISEAR_7227	7227	"Before the department meeting my friend ate a dish that I had  
prepared for this meeting."
ISEAR_7228	7228	"I had a very short term romance during the summer vacations.  When  
we first met I felt excited but I wanted to avoid him after we had met  
a few times and so I proposed that we stay apart, I felt very  
sad then."
ISEAR_7229	7229	"I felt disgusted on seeing my boyfriend after our separation.   
One day he was begging at the mass transit railway station and at  
that moment I hated him."
ISEAR_7230	7230	Acting in a play at the orientation camp made me feel timid.
ISEAR_7231	7231	I made my boyfriend so unhappy and depressed that I feel guilty.
ISEAR_7232	7232	"My friend had organized a birthday party for me secretly, I was  
very happy not so much for the presents but because they seemed  
to care for me."
ISEAR_7233	7233	"My 80 year old grandfather underwent three successive operations  
during a single year.  The third operation was risky and I was  
scared that he would die and feared that my grandmother would be  
very sad."
ISEAR_7234	7234	"My elder brother often criticizes my mother's cooking.  Once he  
did it very impolitely and lost his temper.  This made all of us  
very sad.  I was very angry and I scolded him.  He asked me not  
to interfere with what was his buisness."
ISEAR_7235	7235	"When my grandfather died I was extremely sad.  However my family  
members did not have any special feelings, they said that he was  
already 80 years old."
ISEAR_7236	7236	"I was an instructior in a youth organization.  Whenever we, the  
instructors would have a meeting the advisor would be present.   
He did not understand our worknig conditions but talked a lot  
and had a lot of outdated ideas.  Whenever we disagreed with him  
he was very discontent and said that we had a prejudice against  
him.  Why did he have to treat us as his subordinates ?"
ISEAR_7237	7237	"When we received  our academic result I learnt that my  results  
were bad as I had not done my best.  The results of my  
accquaintances were good and when they asked me about my results  
I really did not want to answer."
ISEAR_7238	7238	"When I was fighting with my elder brother I unintentionally hurt    
him in the eye with a wooden bar.  I felt guilty and feared that  
he would be blind, fortunately he recovered after 15 days."
ISEAR_7239	7239	I finished my homework
ISEAR_7240	7240	"Fear of the turn that the examination paper would take as I  
lacked confidence."
ISEAR_7241	7241	"Mr C took my drawing pens, without having asked for my permission  
first, and lost them.  He did not tell me about it till I asked  
him and then did not try to find them."
ISEAR_7242	7242	"When I learnt that I had to repeat the first year, I found the  
solution immediately but was blocked by many difficulties."
ISEAR_7243	7243	"My girlfriend lost her temper without any reason and she did not  
consider or respect my feelings."
ISEAR_7244	7244	"After I had given the wrong answer to my students they pointed  
it out to me and I had to correct myself."
ISEAR_7245	7245	I prayed unfaithfully.
ISEAR_7246	7246	"I am happpy when I get good results in the field of academics or  
athletics.  "
ISEAR_7247	7247	"One day a fierce looking man came to our house  and said that my  
father should apologize to him, however I was alone at home."
ISEAR_7248	7248	"My cassmate laughed at me when I was being scolded by the  
teacher."
ISEAR_7249	7249	"I knew a girl so lovely that everyone would like her.  But she  
refused to accept my Christmas present and I tried to forget  
her."
ISEAR_7250	7250	"I hate the behaviour of my so called friends, they use bad  
language, spit, boast and treat the youngsters badly."
ISEAR_7251	7251	"When I was young my mother told the neighbour that I had wet the  
bed.  I felt ashamed thinking that the neighbour's children would  
get to know about it."
ISEAR_7252	7252	"One day while we were strolling along the road one of my  
friends suggested that we go and watch a blue film.  I was  
curious so I went along but I felt quite guilty later."
ISEAR_7253	7253	"The day the results of the university entrance exam was  
published, I found my canditate number and I was very excited."
ISEAR_7254	7254	"One night we were having a barbecue on the beach and I needed to  
go to my car, which was far away from the beach.  It was very  
dark as there were no street lamps.  I ran in the dark, very  
scared, I ran as fast as possible."
ISEAR_7255	7255	"I separated with the one I liked most.  She refused all my dates  
and told me that she had dated another one.  My heart seemed to  
cease beating.  I was silent for some time and then I whispered  
goodbye and left without turning back."
ISEAR_7256	7256	"When I was a teacher in an evening school, a girl raised a lot of  
questions and expressed her opinions.  She, very often, took a  
stand which was different from mine and she thought that it  
was better than mine.  Her opinions were helpful academically, but   
she did not take into consideration my position in public.  Also  
she seemed to be very talkative and so she disgusted me."
ISEAR_7257	7257	"I had lunch in a restaurant with a friend and I paid the bill.   
The change was that of a two dollar and a ten cent coin.  As I  
was talking with my friend I took the two dollar coin and forgot  
to leave a tip."
ISEAR_7258	7258	"I was cold to my sister without meaning it, just because I was  
upset and frustated."
ISEAR_7259	7259	When I learnt that I had been admitted to the university.
ISEAR_7260	7260	"After the interview for admission to the university and before  
the admission list was disclosed.  I was scared that I would not  
be admitted and my fear lasted for quite some time.  My fear  
disappeared only after the list was disclosed."
ISEAR_7261	7261	"When I was studying in the library - preparing for a test, two  
people sitting next to me talked to each other for 20 minutes.   
There were no other seats so I could not go elsewhere and I did    
not want to interrupt them, so I could only be angry in my heart."
ISEAR_7262	7262	"I had been separated from my girlfriend for about a year.  On her  
birthday I put a present in her mailbox.  I had spent two days  
choosing a suitable present for her.  I waited for a few days and  
there was no reply from her; at last I received a thank-you card  
in my mailbox.  On the card there was only my name, the words thank-you   
and her signature.  I was very sad then."
ISEAR_7263	7263	"When I was travelling to school by bus, I went past a place  
where a sewer had been repaired.  There was a bad strong smell  
which suffocated me and I wanted to leave the place immediately."
ISEAR_7264	7264	"I received the results of the test paper of my major subject and  
I found that my result was not as good as a classmate who had  
recently changed his major subject.    I felt very ashamed."
ISEAR_7265	7265	"I had promised myself that I would do one good deed every day.   
One night I saw a beggar whose muscles had been atrophyed.  I  
walked passed him thinking that he was feigning.  Later I  
realized that he had not been pretending and I had a feeling of  
guilt as I had not kept my promise."
ISEAR_7266	7266	"Talkiing about the past happy hours with two friends at night in  
a camp a few months ago.  We shared our feelings, notions and  
every hidden anxiety.  I thought that they cared for me and I  
was very happy and satified."
ISEAR_7267	7267	"I remember that my form 2 teacher was very fierce and dogmatic.   
My feet would tremble whenever I saw her but I had to face the fact that  
I had to go for her class. "
ISEAR_7268	7268	"One night I could not practise my violin as my family was  
watching T.V with the lights off, so I wanted to listen to some  
tapes.  It was dark so I asked my brother to bring me a torch,  
however he scolded me.  I was so angry that I slammed my violin  
on the floor."
ISEAR_7269	7269	"My mother suffers from a mental illness.  One night she was not  
feeling well and was sent to the hospital.  I was scared that  
she would die, and all night I was very sad and did not dare to  
close my eyes."
ISEAR_7270	7270	"At the crowded conditions of living.  I always quarrel with my  
elder brother as he puts the T.V volume at a deafening level and  
I can not practise my piano lessons.  Thus I feel that my home is  
disgusting."
ISEAR_7271	7271	"I lost my temper at my mother while she was teaching me.  I felt  
ashamed and sorry at having hurt my loving mother."
ISEAR_7272	7272	"I felt guilty at not having practised the piano.  I waste my  
teacher's time and guidance."
ISEAR_7273	7273	"I watched a football match with my old friend.  The performance  
of the team was very good and the team members were full of  
spirit.  The match was excellent and every time a goal was scored  
I felt excited."
ISEAR_7274	7274	"When I got the midterm exam results, the results were below  
average and were near the lowest.  I was scared of the final  
exam."
ISEAR_7275	7275	"When I came back to my hostel, my bed was full of newspapers and  
dirty clothes.  My room-mate asked me to wash the clothes for him  
as he had no time (this was his responsibility).  The food we  
shared had been eaten up by him (I ate little)."
ISEAR_7276	7276	"My sister was impolite to my father when the family was having  
lunch together at a restaurant.  She thought that our parents had  
been prejudiced against her, this was an extreme thought."
ISEAR_7277	7277	"When I was giving private tutorials to my student; he would not  
concentrate and was lazy.  He had not done the home work that I   
had assigned and his academic level was very low.  It was a  
nuisance."
ISEAR_7278	7278	"During a meeting I said something wrong and the others laughed at  
me."
ISEAR_7279	7279	"I entered the hostel this year.  My mother was ill and could not  
move and needed people to look after her.  Every week I left home  
to go back to school, I felt guilty."
